sample low_sweeps factor_ms split_ms refine2_ms refine4_ms finite0 finite2 finite4 physical0 physical2 physical4 classify_ms
197 40 0.67322300000000002 0.044703 0.18839900000000001 0.182444 14 14 14 0 0 0 0.0080920000000000002
198 40 0.67301100000000003 0.045349 0.185636 0.184254 14 14 14 0 0 0 0.0080840000000000009
199 40 0.67294200000000004 0.046136999999999997 0.19462399999999999 0.17768700000000001 14 14 14 0 0 0 0.0082620000000000002
200 36 0.63356599999999996 0.045717000000000001 0.19350400000000001 0.177207 14 14 14 0 4 5 0.025198999999999999
201 37 0.64320999999999995 0.044498999999999997 0.192084 0.17761099999999999 14 14 14 0 5 5 0.017995999999999998
202 37 0.64256500000000005 0.045948999999999997 0.190276 0.176342 14 14 14 0 2 5 0.063909000000000007
203 37 0.64607800000000004 0.046032999999999998 0.19261700000000001 0.18763099999999999 14 14 14 0 3 6 0.021255999999999997
204 38 0.668041 0.046505999999999999 0.19872100000000001 0.18373300000000001 14 14 14 0 1 3 0.026781999999999997
205 36 0.62103699999999995 0.046408999999999999 0.201409 0.18814600000000001 14 14 14 0 1 3 0.010891
206 36 0.617811 0.046688 0.20371500000000001 0.18606600000000001 14 14 14 0 1 2 0.011359999999999999
207 36 0.61782499999999996 0.046826 0.196988 0.176785 14 14 14 0 2 2 0.021731
208 38 0.64656999999999998 0.048517999999999999 0.19816800000000001 0.18406500000000001 14 14 14 0 2 3 0.018110000000000001
209 38 0.64659900000000003 0.046088999999999998 0.19777400000000001 0.18106 14 14 14 0 2 3 0.011003000000000001
210 39 0.66464599999999996 0.046353999999999999 0.19519500000000001 0.18146000000000001 14 14 14 0 1 3 0.011287
211 40 0.67129700000000003 0.049001999999999997 0.197965 0.18198600000000001 14 14 14 0 2 3 0.010543
212 40 0.68174800000000002 0.046975999999999997 0.18676699999999999 0.169155 14 14 14 3 5 6 0.17630699999999999
213 41 0.68530999999999997 0.046452 0.18798100000000001 0.17161499999999999 14 14 14 4 5 6 0.19469299999999998
214 40 0.67783199999999999 0.045114000000000001 0.19282199999999999 0.17067099999999999 14 14 14 4 5 6 0.218838
215 40 0.70175399999999999 0.046542 0.184498 0.16615099999999999 14 14 14 3 5 6 0.13219400000000001
216 39 0.65418100000000001 0.044748000000000003 0.19673599999999999 0.17860799999999999 14 14 14 0 2 3 0.013669000000000001
217 39 0.655335 0.047289999999999999 0.192195 0.18066399999999999 14 14 14 0 2 3 0.013259
218 39 0.67496400000000001 0.045155000000000001 0.19885700000000001 0.18982499999999999 14 14 14 0 2 3 0.013706000000000001
219 39 0.67047699999999999 0.045099 0.198458 0.18591099999999999 14 14 14 0 2 3 0.013395000000000001
220 36 0.63350700000000004 0.046328000000000001 0.194215 0.17618600000000001 14 14 14 0 4 5 0.019503
221 37 0.64444299999999999 0.044767000000000001 0.19156200000000001 0.176868 14 14 14 0 5 5 0.021250999999999999
222 37 0.63720200000000005 0.045235999999999998 0.189193 0.180668 14 14 14 0 2 5 0.064034000000000008
223 37 0.63987799999999995 0.046005999999999998 0.19070000000000001 0.17650099999999999 14 14 14 0 3 6 0.020516
224 38 0.63210999999999995 0.048510999999999999 0.20317299999999999 0.18257999999999999 14 14 14 0 1 3 0.026929000000000002
225 36 0.62667300000000004 0.047190999999999997 0.207481 0.19169 14 14 14 0 1 3 0.011247
226 36 0.63603399999999999 0.046817999999999999 0.19742299999999999 0.184084 14 14 14 0 1 2 0.011419
227 36 0.62275999999999998 0.045735999999999999 0.19233800000000001 0.175118 14 14 14 0 2 2 0.021786
228 38 0.65006900000000001 0.045085 0.19689100000000001 0.18029200000000001 14 14 14 0 2 3 0.017999000000000001
229 38 0.642204 0.045777999999999999 0.19731799999999999 0.184449 14 14 14 0 2 3 0.011208999999999998
230 39 0.658497 0.046743 0.19597100000000001 0.188358 14 14 14 0 1 3 0.011311999999999999
231 40 0.66752999999999996 0.048075 0.20191200000000001 0.18437200000000001 14 14 14 0 2 3 0.010243
232 40 0.68134600000000001 0.047129999999999998 0.18890499999999999 0.169381 14 14 14 3 5 6 0.17014199999999999
233 41 0.69608099999999995 0.045546000000000003 0.189834 0.169235 14 14 14 4 5 6 0.192301
234 40 0.68376000000000003 0.045081999999999997 0.19343199999999999 0.170292 14 14 14 4 5 6 0.21330400000000002
235 40 0.69102399999999997 0.045719000000000003 0.186058 0.167351 14 14 14 3 5 6 0.13265399999999999
236 39 0.67379900000000004 0.045127 0.199681 0.17785000000000001 14 14 14 0 2 3 0.013913000000000002
237 39 0.659721 0.045834 0.195024 0.182314 14 14 14 0 2 3 0.013492000000000001
238 39 0.678485 0.045763999999999999 0.19736500000000001 0.19170799999999999 14 14 14 0 2 3 0.013701000000000001
239 39 0.666246 0.045647 0.19723099999999999 0.187611 14 14 14 0 2 3 0.013495
240 62 1.0714079999999999 0.046136000000000003 0.18438399999999999 0.16760700000000001 14 14 14 0 4 5 0.017582
