case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass
0 linear 2 15 48.244464000000001 2.4659804224859272 1 61 47.991869999999999 0.013934999999999999 0.2133499999999999 0.0069779999999999998 0.001152 0.0032720000000000002 0.010075000000000001 0.17665900000000001 0.25842599999999999 47.431761000000002 0.088458999999999996 3.0000000000000001e-05 0.010715000000000001 0.0017819999999999999 0.0040670000000000003 0.14171600000000006 0.031656000000000011 0.0072659999999999999 0 2 0 0 0 0 0 0 0 0 47.937708999999998 47.986547000000002 0.00084400000000000002 0.0060309999999999999 0.014250000000000001 4.1999999999999998e-05 0 0 0 0 0 0 50 19 31 1 14 15 0 6 106 19 3 39 0.097936999999999969 0 0 6 0 0
0 linear 2 23 49.848486000000001 2.5300557252343201 1 61 49.576185000000002 0.012681 0.23535899999999998 0.0062369999999999995 0.000977 0.003222 0.010200000000000001 0.17666799999999999 0.26780500000000002 49.010755999999994 0.090454000000000007 2.0000000000000002e-05 0.0095390000000000006 0.00164 0.0039069999999999999 0.16699700000000003 0.03136400000000001 0.0076100000000000013 0 3 0 0 0 0 0 0 0 0 49.527031000000001 49.571112999999997 0.000892 0.0055160000000000001 0.012163000000000002 3.8999999999999999e-05 0 0 0 0 0 0 50 17 33 1 15 16 0 7 106 17 3 41 0.11725300000000002 0 0 7 0 0
0 linear 3 0 0.65171000000000001 488.05716329461848 1 83 0.462725 0.017543 0.14509199999999997 0.0059559999999999995 0.001364 0.003346 0.01001 0.17530499999999999 0.116032 0 0.0053889999999999997 0.001109 0.111748 0.00079100000000000004 0.0038579999999999999 0.075938000000000005 0.034297999999999988 0.0093060000000000018 0 0 0 0 0.004182 1 0 0 14 0 0.303448 0.45753199999999999 0.001011 0.0019629999999999999 0.019753999999999997 3.8000000000000002e-05 0 0 0 0 0 0 74 56 18 4 4 8 0 4 194 56 5 22 0.047392999999999977 0 0 4 0 0
0 linear 3 7 0.71301199999999998 497.79296944733449 1 83 0.53230100000000002 0.016138 0.14003000000000002 0.0055840000000000004 0.001067 0.0028389999999999999 0.0087200000000000003 0.17357300000000001 0.103822 0 0.0036380000000000002 0.001018 0.20236300000000004 0.00077999999999999999 0.0034510000000000001 0.073188999999999976 0.033432999999999997 0.0093029999999999988 0 1 0 0 0.0029759999999999999 1 0 0 14 0 0.287993 0.52769200000000005 0.00093199999999999999 0.0027799999999999999 0.017468999999999998 3.8999999999999999e-05 0 0 0 0 0 0 74 56 18 4 4 8 0 4 194 56 5 22 0.04510200000000001 0 0 4 0 0
0 linear 3 15 0.73813099999999998 510.01575430523633 1 83 0.55587500000000001 0.015793000000000001 0.14212999999999995 0.0054159999999999989 0.0011739999999999999 0.002483 0.0081049999999999994 0.17335300000000001 0.099852999999999997 0 0.0034250000000000001 0.00092699999999999998 0.23340800000000003 0.00061899999999999998 0.0034609999999999997 0.075482999999999967 0.033186 0.0093030000000000022 0 2 0 0 0.002928 1 0 0 14 0 0.28316200000000002 0.55140599999999995 0.00084699999999999999 0.0026740000000000002 0.016682000000000002 2.3e-05 0 0 0 0 0 0 74 54 20 6 4 10 0 6 195 54 5 24 0.047442999999999999 2 0 4 0 0
0 linear 3 23 0.652999 523.73782250076636 1 99 0.44910699999999998 0.015132 0.16060900000000003 0.0064559999999999999 0.0011690000000000001 0.0025439999999999998 0.0078320000000000004 0.173037 0.089084999999999998 0 0.0033479999999999998 0.00092800000000000001 0.138768 0.00059599999999999996 0.003385 0.082961999999999994 0.038717000000000015 0.011204000000000007 0 3 0 0 0.0028530000000000001 1 0 0 14 0 0.27206799999999998 0.44477 0.00089400000000000005 0.0025500000000000002 0.016330000000000001 2.1999999999999999e-05 0 0 0 0 0 0 90 68 22 6 6 12 0 8 239 68 5 26 0.053084000000000006 2 0 6 0 0
0 linear 4 0 0.47475899999999999 2.6196476657497758 1 52 0.30748799999999998 0.012344000000000001 0.14135400000000004 0.0032490000000000002 0.00080900000000000004 0.0029480000000000001 0.0095180000000000004 0.17808599999999999 0.071178000000000005 0 0.013546000000000001 0.00088000000000000003 0.00058500000000000002 0.001209 0.0032130000000000006 0.094014999999999987 0.022133000000000007 0.0056530000000000018 0 0 0 0 0.0029269999999999999 1 0 0 10 0 0.27072600000000002 0.30314600000000003 0.00074700000000000005 0.0039940000000000002 0.011709000000000001 2.4000000000000001e-05 0 0 0 0 0 0 47 15 32 2 8 10 0 6 63 15 4 33 0.077544000000000016 0 0 6 0 0
0 linear 4 7 0.464225 2.5174331937772849 1 52 0.30907099999999998 0.011377 0.13112099999999996 0.0028990000000000001 0.00074299999999999995 0.002722 0.0085540000000000008 0.17472599999999999 0.080363000000000004 0 0.012274 0.00085499999999999997 0.00058499999999999991 0.001204 0.0030919999999999997 0.083093 0.022837000000000003 0.0056550000000000012 0 1 0 0 0.0028579999999999999 1 0 0 10 0 0.275426 0.30503400000000003 0.00069200000000000002 0.0043239999999999997 0.010643999999999999 2.5999999999999998e-05 0 0 0 0 0 0 48 19 29 2 6 8 0 6 66 19 4 29 0.068716000000000013 0 0 6 0 0
0 linear 4 15 0.49984499999999998 2.4212389482947514 1 68 0.31007099999999999 0.010655 0.16295100000000004 0.003862 0.00080000000000000004 0.0024849999999999998 0.0079520000000000007 0.17751500000000001 0.080821000000000004 0 0.011958 0.00079299999999999998 0.00057300000000000005 0.001145 0.003055 0.099070999999999992 0.031633000000000008 0.0074400000000000013 0 2 0 0 0.002856 1 0 0 10 0 0.27821600000000002 0.30618200000000001 0.00069700000000000003 0.0043610000000000003 0.010451999999999999 2.1999999999999999e-05 0 0 0 0 0 0 67 30 37 2 8 10 0 7 99 30 4 34 0.088962000000000013 0 0 7 0 0
0 linear 4 23 0.47264 2.3408509317784856 1 61 0.295321 0.01106 0.14761700000000003 0.0042100000000000002 0.00095999999999999992 0.002372 0.007646 0.17440800000000001 0.069528000000000006 0 0.011919000000000001 0.000901 0.00057299999999999994 0.0011349999999999999 0.0030530000000000002 0.091731999999999966 0.027815999999999997 0.0067250000000000009 0 3 0 0 0.0029069999999999999 1 0 0 10 0 0.26334800000000003 0.291356 0.00074899999999999999 0.0036779999999999998 0.010494 2.3e-05 0 0 0 0 0 0 53 25 28 3 8 11 0 6 96 25 3 33 0.068127999999999994 0 0 6 0 0
